link,study,analysis,period,viewingGap,minViewingTime,participant,stimulus,viewingNumber,stimulusWidth,stimulusHeight,stimulusArea,viewingStartTime,viewingEndTime,viewingDuration,gazePointCount,gazePointFrequency,fixationCount,fixationFrequency,fixationProportion,slideHullCount,firstHullStartTime,lastHullEndTime,slideHullAreas,slideHullCoverages,slideHullDurations,slideHullDurationTotal,slideHullAreaDurations,slideHullAreaDurationTotal,slideHullCoverageDurations,slideHullCoverageDurationTotal,averageSlideHullArea,averageSlideHullCoverage
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/HrNYPAbcwuDbaLfz6,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 6,1,1221,854,1042734,0,15400.5,15400.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/zknwqL4P7yps96TAa,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 7,1,1221,848,1035408,132.5,10769.8,10637.3,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/udkgpzuSTxwf55nRv,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 7,2,1221,848,1035408,91937.8,103255.7,11317.899999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/p8EBppKT8wumzb3dr,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 7,3,1221,848,1035408,161870.3,172508.2,10637.900000000023,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/pREQmGNmdmvxfB2LZ,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 8,1,1217,844,1027148,116,11035.9,10919.9,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/nTYsZ9Q7RvQiBMGtn,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 8,2,1217,844,1027148,17491.4,31895.9,14404.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/TqoNWCJfqhJdop9NM,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 8,3,1217,844,1027148,38567.6,51196.7,12629.099999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/p2HBJsmE5ogFbyxyz,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 8,4,1217,844,1027148,81433.4,99256.8,17823.40000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/ksHvtnhbXsBv29S2w,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 9,1,1222,835,1020370,165.7,17142.5,16976.8,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/iZu24SfrrL3LZxmAF,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 08,Spool 9,2,1222,835,1020370,26552.4,48391.6,21839.199999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/7vsvzytxQtSPcsiBm,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 1,1,1222,855,1044810,110674.2,121394.9,10720.699999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/rTrsfDERnQPkT3fMk,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 10,1,1220,852,1039440,232.4,24993.6,24761.199999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/3xZAzjuG9paYqRqM2,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 10,2,1220,852,1039440,39315,62980.5,23665.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/dbAWY5r4JdS7L4ZQR,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 2,1,1220,852,1039440,315.7,11599.8,11284.099999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/xjqfYqr8aSAGWBsoK,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 2,2,1220,852,1039440,283415.2,321236.2,37821,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/fRCFGpHJT4DxDTRjG,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 3,1,1218,840,1023120,199.3,30452.7,30253.4,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/K94esNm9xtkS6qLsu,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 3,2,1218,840,1023120,37372.7,52209.5,14836.800000000003,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/BsQePpXnzbNcDDzXA,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 3,3,1218,840,1023120,139351.5,170667.7,31316.20000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/sW2t5ReJEbL5GsQJF,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 3,4,1218,840,1023120,259901,285840.1,25939.099999999977,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Pncz6hDPj4taxRaZW,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 3,5,1218,840,1023120,320640.5,334614.2,13973.700000000012,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/u9TkCwtAy9sT9tm3J,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 4,1,1219,843,1027617,49.4,17773.3,17723.899999999998,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/DKXAs2XozsDGPjonh,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 4,2,1219,843,1027617,74761.7,98244.9,23483.199999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/CkZAQTDPZaeFGE77b,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 4,3,1219,843,1027617,104568.1,132861.6,28293.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/eCF5kazR7dAbumYG5,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 5,1,1221,796,971916,82.8,11267.7,11184.900000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/aikyaJwXebb4nZ5HR,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 5,2,1221,796,971916,46633,58465.4,11832.400000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/jc9ciknBcJNmqydex,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 5,3,1221,796,971916,85615.4,111072.1,25456.70000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/bafJDfLDdZLeamp3j,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 5,4,1221,796,971916,117943,129792.5,11849.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/eDhWi7hkroXw89L7L,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 5,5,1221,796,971916,134886.2,160062.1,25175.899999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/GZNqFGyyhgCutnpuY,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 5,6,1221,796,971916,195409.5,215357.8,19948.29999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/AQmTALZrCmBeRTmbD,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 6,1,1221,854,1042734,126356.8,158120,31763.199999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/QgpQG48uKnQim9K96,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 7,1,1221,848,1035408,149.1,11036.2,10887.1,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/LzWymbzLNs8DqsJXf,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 7,2,1221,848,1035408,29091.6,39828.7,10737.099999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/DY4zYfchK9erKfihs,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 7,3,1221,848,1035408,62414.8,87573.3,25158.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/msX7BXRqFZwTGf3c6,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 7,4,1221,848,1035408,139649.5,159082.6,19433.100000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/tHCkM43ZhoaFNWzEH,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 7,5,1221,848,1035408,166235.3,210279.3,44044,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/KvhepynBiThBHhJQ5,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 7,6,1221,848,1035408,264661.4,282800.9,18139.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/3b93zH8fZZjg7fcWz,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 7,7,1221,848,1035408,296923.1,313701.4,16778.300000000047,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/PJS4bp2chTHWhowh9,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 7,8,1221,848,1035408,319509.3,334312.6,14803.299999999988,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/DpBDSYbWRmy6ygnoE,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 7,9,1221,848,1035408,340668.2,362740,22071.79999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/SNeXA32jFBvzegExc,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 8,1,1217,844,1027148,265,10454,10189,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/KmMpDp6f5pn8XzJLr,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 8,2,1217,844,1027148,63808.4,92866.9,29058.499999999993,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/rEukmi6wJbQ6JTR2E,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 8,3,1217,844,1027148,104069,115104.5,11035.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/EQZw2JutabwGzk4ji,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 8,4,1217,844,1027148,134720,182182,47462,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/TGoh7LBnks285Rye6,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 8,5,1217,844,1027148,189218.9,226874,37655.100000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/iSHwwsgZSeoYvpvB5,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 9,1,1222,835,1020370,248.7,18286.8,18038.1,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/i3i4zsWrcchrfvyzn,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 9,2,1222,835,1020370,26385.8,52208.1,25822.3,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/vbHGgFS8Qvx3XibQ4,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 09,Spool 9,3,1222,835,1020370,58895.5,81481.4,22585.899999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/eWE6L2KKukAvcgP45,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 1,1,1222,855,1044810,680.6,15615.9,14935.3,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/W4fsmZrXvfcaTgTgc,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 1,2,1222,855,1044810,23648.6,46981.5,23332.9,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/6kMnsGDaQjqDr67eD,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 1,3,1222,855,1044810,116582.2,128813.1,12230.900000000009,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/GF2RBwRGbXxZo4Jrg,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 1,4,1222,855,1044810,190863.3,207907,17043.70000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/DfP34p6eFait3iGXu,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 1,5,1222,855,1044810,254339.9,265891.1,11551.199999999983,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/wfDc6Bs8i5JNZq7Cd,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 1,6,1222,855,1044810,312772.1,349979,37206.90000000002,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/aiZNeRNRwb7SufbsH,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 1,7,1222,855,1044810,355555,385093.7,29538.70000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/PawMvY8o8o7XZhfX6,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 10,1,1220,852,1039440,49.5,49371.6,49322.1,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/pqmjtDZBGwF3f5Bnv,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 2,1,1220,852,1039440,0,63758.5,63758.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/g3gGzDMsQszh8TjTe,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 2,2,1220,852,1039440,73500.1,197218.9,123718.79999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/r5Xcnof3ReEfEbaEP,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 2,3,1220,852,1039440,209566,247221.4,37655.399999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/p87icBqdeEm3f7cDt,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 2,4,1220,852,1039440,253577.2,327228.9,73651.70000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/oq6PvrMGCGoN7Degi,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 2,5,1220,852,1039440,342463.4,358925.1,16461.699999999953,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/giZDbQjbHdwsLqqMj,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 3,1,1218,840,1023120,132.9,41322.4,41189.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/z5DPehcNrJmrWoMbW,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 3,2,1218,840,1023120,48624.8,153539,104914.2,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/492rooZZp3fKWJS8G,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 4,1,1219,843,1027617,116.3,44924.8,44808.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/SAZP6wGbdhPbHt6Yp,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 4,2,1219,843,1027617,50616.6,68407.4,17790.799999999996,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/nmxcQieEfXvTyhCT8,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 5,1,1221,796,971916,2953.8,60954.9,58001.1,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/DQzAZLa9aExgrTXKC,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 5,2,1221,796,971916,67393.2,121643.1,54249.90000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/8MCMzciRK3yh27ynB,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 5,3,1221,796,971916,130056.8,191227.3,61170.499999999985,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/wqsyd2Lr4QiZoQe8v,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 6,1,1221,854,1042734,265.9,37821,37555.1,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/yyJiMcqvAvudvZqgi,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 6,2,1221,854,1042734,48242.8,64772,16529.199999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/oaTwewzLHwEeQSP8u,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 6,3,1221,854,1042734,69999.3,107853.9,37854.59999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/336p9CTrrasmJhxtf,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 7,1,1221,848,1035408,282.1,70496.7,70214.59999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/o7SApPcPPMMvvujHL,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 7,2,1221,848,1035408,83890,115337.5,31447.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/XcSwBQgvnEdDBxhj8,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 7,3,1221,848,1035408,138172.5,196323.4,58150.899999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/e8EENN5pNf3JJ6ay7,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 7,4,1221,848,1035408,203293.9,223208.1,19914.20000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/No2f2jixRyBQqN3bm,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 7,5,1221,848,1035408,233480.6,347838.9,114358.30000000002,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/gc7afcCaK8debZE9o,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 7,6,1221,848,1035408,353199.4,399766.6,46567.19999999995,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/eFdTEaLFQjq24ApeM,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 8,1,1217,844,1027148,530.7,47960.5,47429.8,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/hMmn8PFKJY5FebhGt,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 8,2,1217,844,1027148,63941.8,133674.8,69732.99999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/iKzGHCGGeerJN376c,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 8,3,1217,844,1027148,143565.4,160293,16727.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Fsk3HsLegGf53A7iz,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 9,1,1222,835,1020370,83.3,40958,40874.7,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/jAfKKhqESpgyAMi5p,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 9,2,1222,835,1020370,45986.4,100552.5,54566.1,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/tBMmkQZG54vCdcmr6,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 9,3,1222,835,1020370,106974.8,118325.9,11351.099999999991,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/PAE6bii4cBTv3wcEq,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 10,Spool 9,4,1222,835,1020370,123602.9,140562.8,16959.899999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/8ycKDb5yRWxTgiPdm,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 1,1,1222,855,1044810,26436.8,65303.4,38866.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/CvNzxHhPDxxHFADxv,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 1,2,1222,855,1044810,105264.5,122175.2,16910.699999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/tbXEax4R8aC969wwn,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 1,3,1222,855,1044810,127817.5,147831.6,20014.100000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/GSxrRhq3kntiDqhDq,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 1,4,1222,855,1044810,295812.5,361264.8,65452.29999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/PniXQaemwmGjzDy2R,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 1,5,1222,855,1044810,382224.4,407449.2,25224.79999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/wv2nGYNoahjWpgbhd,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 1,6,1222,855,1044810,431844.3,443195.2,11350.900000000023,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/mcMX77KDokZdTa2XF,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 10,1,1220,852,1039440,18055.7,42732.9,24677.2,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/QTrR2oLRybxCZbK2k,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 10,2,1220,852,1039440,89515.3,105994.2,16478.899999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/neJDvF2bHbEk8MeRK,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 10,3,1220,852,1039440,112085.1,158817.7,46732.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/vLeBZQMKX9YxaJ4jJ,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 10,4,1220,852,1039440,167679.4,188755.8,21076.399999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/B5hAPvKnwaxTqX4Wk,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 2,1,1220,852,1039440,116.3,29755.5,29639.2,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/d25jznXSTbFCpcdB9,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 2,2,1220,852,1039440,38916.2,70762.5,31846.300000000003,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/N4kpu4dcQqpoRJt65,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 2,3,1220,852,1039440,77101.9,101680.1,24578.20000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/gFRqGxc2L9F2yWqFe,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 2,4,1220,852,1039440,235438.3,246341.4,10903.100000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/dBPK5hBDC4qbSiD2L,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 2,5,1220,852,1039440,265094.4,279001.2,13906.799999999988,,,,,0,,,,,,,,,,,,,
