"i","t"
6558,"2596339.0930"
6559,"2596355.6480"
6560,"2596372.3280"
6561,"2596389.0950"
6562,"2596405.6830"
6563,"2596422.1890"
6564,"2596439.0370"
6565,"2596455.7390"
6566,"2596472.2100"
6567,"2596489.0280"
6568,"2596505.2300"
6569,"2596522.0780"
6570,"2596538.6970"
6571,"2596555.2920"
6572,"2596571.6440"
6573,"2596588.3970"
6574,"2596605.2410"
6575,"2596621.6960"
6576,"2596638.1880"
6577,"2596655.0430"
6578,"2596671.4370"
6579,"2596688.0360"
6580,"2596704.4570"
6581,"2596721.2080"
6582,"2596737.7060"
6583,"2596754.3730"
6584,"2596770.7690"
6585,"2596787.1100"
6586,"2596803.9430"
6587,"2596821.1260"
6588,"2596837.5020"
6589,"2596853.5070"
6590,"2596870.3600"
6591,"2596886.7700"
6592,"2596903.3420"
6593,"2596919.9370"
6594,"2596936.5580"
6595,"2596953.1920"
6596,"2596969.7360"
6597,"2596986.3870"
6598,"2597003.0380"
6599,"2597019.6120"
6600,"2597036.3850"
6601,"2597053.1590"
6602,"2597069.8220"
6603,"2597086.3360"
6604,"2597102.5720"
6605,"2597119.7190"
6606,"2597136.0950"
6607,"2597152.7370"
6608,"2597169.3520"
6609,"2597185.4990"
6610,"2597202.7080"
6611,"2597219.0720"
6612,"2597235.6290"
6613,"2597252.2830"
6614,"2597268.7610"
6615,"2597285.6200"
6616,"2597301.5250"
6617,"2597318.6330"
6618,"2597334.9670"
6619,"2597351.3660"
6620,"2597368.3140"
6621,"2597384.9290"
6622,"2597401.3220"
6623,"2597418.1730"
6624,"2597434.4740"
6625,"2597451.1240"
6626,"2597467.9550"
6627,"2597484.4810"
6628,"2597501.2410"
6629,"2597517.4240"
6630,"2597534.4970"
6631,"2597550.6640"
6632,"2597567.4680"
6633,"2597583.8210"
6634,"2597600.5160"
6635,"2597617.4940"
6636,"2597633.8220"
6637,"2597650.5680"
6638,"2597667.1610"
6639,"2597683.6560"
6640,"2597700.3040"
6641,"2597717.0050"
6642,"2597733.5530"
6643,"2597750.1210"
6644,"2597766.6070"
6645,"2597783.2000"
6646,"2597799.9110"
6647,"2597816.4910"
6648,"2597832.6110"
6649,"2597849.7240"
6650,"2597866.2320"
6651,"2597882.5890"
6652,"2597899.3810"
6653,"2597915.8090"
6654,"2597932.2440"
6655,"2597949.0500"
6656,"2597965.3670"
6657,"2597982.1550"
6658,"2597999.0970"
6659,"2598015.5150"
6660,"2598032.1430"
6661,"2598048.7600"
6662,"2598065.0940"
6663,"2598081.8000"
6664,"2598098.3490"
6665,"2598115.1930"
6666,"2598131.5280"
6667,"2598148.0810"
6668,"2598164.5610"
6669,"2598181.3140"
6670,"2598198.2960"
6671,"2598214.6550"
6672,"2598231.3440"
6673,"2598247.9560"
6674,"2598264.5740"
6675,"2598281.5010"
6676,"2598297.6390"
6677,"2598313.9530"
6678,"2598330.9190"
6679,"2598347.3370"
6680,"2598364.2650"
6681,"2598380.3390"
6682,"2598397.1920"
6683,"2598413.5180"
6684,"2598430.6010"
6685,"2598447.3260"
6686,"2598463.4070"
6687,"2598479.9490"
6688,"2598496.6540"
6689,"2598513.5400"
6690,"2598530.0520"
6691,"2598546.7140"
6692,"2598563.2460"
6693,"2598579.9120"
6694,"2598596.4850"
6695,"2598612.7450"
6696,"2598629.4340"
6697,"2598646.3530"
6698,"2598663.0680"
6699,"2598678.9530"
6700,"2598695.7630"
6701,"2598712.2760"
6702,"2598728.9470"
6703,"2598745.5550"
6704,"2598762.0780"
6705,"2598779.0780"
6706,"2598795.3600"
6707,"2598811.9090"
6708,"2598828.4510"
6709,"2598845.0590"
6710,"2598861.9800"
6711,"2598878.1680"
6712,"2598894.6700"
6713,"2598911.4560"
6714,"2598928.1830"
6715,"2598944.5940"
6716,"2598961.1800"
6717,"2598977.8940"
6718,"2598994.5430"
6719,"2599011.0100"
6720,"2599027.9100"
6721,"2599044.1110"
6722,"2599061.2190"
6723,"2599077.8090"
6724,"2599094.2890"
6725,"2599111.0370"
6726,"2599127.5590"
6727,"2599144.1380"
6728,"2599160.9910"
6729,"2599177.1800"
6730,"2599194.1240"
6731,"2599210.2360"
6732,"2599227.0560"
6733,"2599243.9200"
6734,"2599260.0180"
6735,"2599277.0100"
6736,"2599293.4900"
6737,"2599309.9830"
6738,"2599326.6680"
6739,"2599343.3920"
6740,"2599359.9300"
6741,"2599376.1750"
6742,"2599392.7230"
6743,"2599409.2660"
6744,"2599425.8760"
6745,"2599442.4210"
6746,"2599459.0720"
6747,"2599475.5920"
6748,"2599492.2240"
6749,"2599508.7160"
6750,"2599525.3550"
6751,"2599542.0170"
6752,"2599558.5750"
6753,"2599575.6030"
6754,"2599592.2960"
6755,"2599608.3470"
6756,"2599624.9900"
6757,"2599641.5550"
6758,"2599658.1480"
6759,"2599674.7730"
6760,"2599691.3450"
6761,"2599707.9600"
6762,"2599724.5610"
6763,"2599741.1570"
6764,"2599757.7480"
6765,"2599774.2540"
6766,"2599790.9320"
6767,"2599807.4670"
6768,"2599824.1220"
6769,"2599840.7300"
6770,"2599857.3590"
6771,"2599873.8860"
6772,"2599890.4670"
6773,"2599907.0920"
6774,"2599923.7080"
6775,"2599940.9500"
6776,"2599956.9620"
6777,"2599973.4150"
6778,"2599990.1700"
6779,"2600006.7900"
6780,"2600023.4700"
6781,"2600040.2620"
6782,"2600056.6460"
6783,"2600073.2270"
6784,"2600089.9860"
6785,"2600106.3610"
6786,"2600122.8500"
6787,"2600139.4130"
6788,"2600155.9780"
6789,"2600172.6030"
6790,"2600189.4580"
6791,"2600205.8120"
6792,"2600222.7060"
6793,"2600239.1130"
6794,"2600255.6680"
6795,"2600272.1160"
6796,"2600288.7670"
6797,"2600305.4600"
6798,"2600321.9910"
6799,"2600338.6060"
6800,"2600355.0580"
6801,"2600371.7500"
6802,"2600388.3660"
6803,"2600405.4380"
6804,"2600422.3960"
6805,"2600438.2600"
6806,"2600454.7840"
6807,"2600471.8320"
6808,"2600488.3150"
6809,"2600504.6730"
6810,"2600521.2090"
6811,"2600538.0940"
6812,"2600554.4510"
6813,"2600571.3250"
6814,"2600587.9590"
6815,"2600604.2440"
6816,"2600621.1660"
6817,"2600637.6120"
6818,"2600654.2630"
6819,"2600670.4980"
6820,"2600687.0830"
6821,"2600703.6810"
6822,"2600720.3070"
6823,"2600737.0040"
6824,"2600753.4840"
6825,"2600770.0470"
6826,"2600786.7360"
6827,"2600803.2840"
6828,"2600819.8110"
6829,"2600836.4570"
6830,"2600853.1300"
6831,"2600869.6400"
6832,"2600886.2440"
6833,"2600902.8060"
6834,"2600919.4130"
6835,"2600936.1000"
6836,"2600952.6970"
6837,"2600969.2460"
6838,"2600985.7920"
6839,"2601002.3210"
6840,"2601019.0790"
6841,"2601036.0780"
6842,"2601052.2620"
6843,"2601069.3200"
6844,"2601085.5780"
6845,"2601102.6610"
6846,"2601118.9000"
6847,"2601135.5110"
6848,"2601152.0700"
6849,"2601168.3220"
6850,"2601184.9760"
6851,"2601201.5930"
6852,"2601218.0520"
6853,"2601234.7060"
6854,"2601251.6610"
6855,"2601268.3530"
6856,"2601285.3080"
6857,"2601301.3740"
6858,"2601318.2910"
6859,"2601334.2940"
6860,"2601350.9720"
6861,"2601367.9720"
6862,"2601384.1690"
6863,"2601400.6790"
6864,"2601417.4480"
6865,"2601433.8320"
6866,"2601450.5080"
6867,"2601467.0640"
6868,"2601483.8120"
6869,"2601500.2480"
6870,"2601517.0070"
6871,"2601533.3580"
6872,"2601549.9130"
6873,"2601566.8370"
6874,"2601583.4200"
6875,"2601599.9470"
6876,"2601616.7660"
6877,"2601633.5620"
6878,"2601649.7900"
6879,"2601666.2790"
6880,"2601682.9180"
6881,"2601699.8450"
6882,"2601716.4370"
6883,"2601733.1640"
6884,"2601749.1390"
6885,"2601766.4340"
6886,"2601782.7820"
6887,"2601799.3900"
6888,"2601815.8960"
6889,"2601832.2860"
6890,"2601848.9920"
6891,"2601865.6860"
6892,"2601881.9270"
6893,"2601898.6430"
6894,"2601915.1140"
6895,"2601931.8050"
6896,"2601948.3110"
6897,"2601965.4170"
6898,"2601982.0580"
6899,"2601998.5360"
6900,"2602015.0890"
6901,"2602031.6660"
6902,"2602048.3710"
6903,"2602065.0420"
6904,"2602081.2410"
6905,"2602097.5730"
6906,"2602114.9900"
6907,"2602130.8400"
6908,"2602147.9230"
6909,"2602164.0870"
6910,"2602181.2070"
6911,"2602197.8230"
6912,"2602213.7910"
6913,"2602230.5200"
6914,"2602247.4200"
6915,"2602264.0220"
6916,"2602280.5790"
6917,"2602297.4110"
6918,"2602313.7470"
6919,"2602330.0070"
6920,"2602346.9880"
6921,"2602363.8710"
6922,"2602380.2250"
6923,"2602396.3710"
6924,"2602413.3280"
6925,"2602430.0140"
6926,"2602446.2690"
6927,"2602462.7660"
6928,"2602479.4140"
6929,"2602495.9850"
6930,"2602512.6150"
6931,"2602529.2790"
6932,"2602545.6770"
6933,"2602562.7340"
6934,"2602579.0410"
6935,"2602595.6280"
6936,"2602612.2680"
6937,"2602629.0310"
6938,"2602645.5070"
6939,"2602662.4100"
6940,"2602678.5720"
6941,"2602695.2330"
6942,"2602711.9490"
6943,"2602728.3880"
6944,"2602745.7100"
6945,"2602761.4390"
6946,"2602778.0440"
6947,"2602794.6430"
6948,"2602811.1760"
6949,"2602827.9500"
6950,"2602844.4960"
6951,"2602861.1460"
6952,"2602877.7470"
6953,"2602894.2350"
6954,"2602910.9980"
6955,"2602927.4320"
6956,"2602943.9510"
6957,"2602960.6740"
6958,"2602977.3490"
6959,"2602994.2220"
6960,"2603010.9880"
6961,"2603027.1740"
6962,"2603043.6600"
6963,"2603060.2220"
6964,"2603077.3950"
6965,"2603093.5760"
6966,"2603110.0360"
6967,"2603127.0400"
6968,"2603143.3660"
6969,"2603160.1830"
6970,"2603176.7280"
6971,"2603193.3460"
6972,"2603209.5910"
6973,"2603226.1010"
6974,"2603242.7790"
6975,"2603259.3910"
6976,"2603275.9990"
6977,"2603292.4820"
6978,"2603309.1950"
6979,"2603325.7060"
6980,"2603342.2910"
6981,"2603359.3120"
6982,"2603375.6110"
6983,"2603392.3370"
6984,"2603409.4200"
6985,"2603425.3850"
6986,"2603442.0760"
6987,"2603458.6550"
6988,"2603475.1710"
6989,"2603491.6780"
6990,"2603508.2500"
6991,"2603524.8050"
6992,"2603541.4200"
6993,"2603558.0780"
6994,"2603575.2000"
6995,"2603591.2970"
6996,"2603608.2370"
6997,"2603625.0250"
6998,"2603641.1940"
6999,"2603658.1780"
7000,"2603674.3440"
7001,"2603690.9500"
7002,"2603707.3950"
7003,"2603724.0770"
7004,"2603741.0140"
7005,"2603757.4300"
7006,"2603773.7340"
7007,"2603790.5560"
7008,"2603807.1380"
7009,"2603823.9750"
7010,"2603840.3670"
7011,"2603857.2480"
7012,"2603873.4660"
7013,"2603889.9170"
7014,"2603906.5820"
7015,"2603923.1410"
7016,"2603939.7240"
7017,"2603956.3280"
7018,"2603973.0330"
7019,"2603989.4380"
7020,"2604006.0700"
7021,"2604022.8150"
7022,"2604039.5570"
7023,"2604056.4620"
7024,"2604072.7400"
7025,"2604089.2560"
7026,"2604106.1330"
7027,"2604122.6840"
7028,"2604139.2370"
7029,"2604155.8570"
7030,"2604172.2440"
7031,"2604188.6130"
7032,"2604205.7150"
7033,"2604221.8830"
7034,"2604238.9050"
7035,"2604255.4800"
7036,"2604271.7030"
7037,"2604288.1910"
7038,"2604305.0890"
7039,"2604321.3420"
7040,"2604338.0050"
7041,"2604354.6290"
7042,"2604371.2560"
7043,"2604387.8470"
7044,"2604404.4370"
7045,"2604421.0780"
7046,"2604437.6070"
7047,"2604454.6090"
7048,"2604470.8890"
7049,"2604487.7730"
7050,"2604504.0380"
7051,"2604521.0860"
7052,"2604537.6730"
7053,"2604554.1600"
7054,"2604570.3540"
7055,"2604587.4730"
7056,"2604603.9560"
7057,"2604620.3350"
7058,"2604637.2090"
7059,"2604653.7270"
7060,"2604669.9090"
7061,"2604686.9140"
7062,"2604703.7820"
7063,"2604719.6840"
7064,"2604736.2750"
7065,"2604752.9980"
7066,"2604769.4170"
7067,"2604787.1020"
7068,"2604802.6630"
7069,"2604819.3370"
7070,"2604835.9050"
7071,"2604852.5260"
7072,"2604869.1950"
7073,"2604886.1110"
7074,"2604902.2790"
7075,"2604919.1830"
7076,"2604935.5160"
7077,"2604952.2640"
7078,"2604968.9500"
7079,"2604985.7840"
7080,"2605002.1450"
7081,"2605018.9350"
7082,"2605035.5990"
7083,"2605051.6440"
7084,"2605068.6580"
7085,"2605085.4180"
7086,"2605101.6340"
7087,"2605118.1280"
7088,"2605134.5950"
7089,"2605151.8780"
7090,"2605168.0580"
7091,"2605185.0210"
7092,"2605201.0930"
7093,"2605217.6720"
7094,"2605234.2350"
7095,"2605250.7500"
7096,"2605267.2990"
7097,"2605284.5130"
7098,"2605300.6600"
7099,"2605317.2760"
7100,"2605334.0460"
7101,"2605350.3540"
7102,"2605367.0480"
7103,"2605383.5320"
7104,"2605400.1080"
7105,"2605416.7240"
7106,"2605433.3750"
7107,"2605449.8460"
7108,"2605466.4450"
7109,"2605483.2770"
7110,"2605499.7530"
7111,"2605516.5890"
7112,"2605532.9700"
7113,"2605549.8000"
7114,"2605566.1440"
7115,"2605582.6970"
7116,"2605599.2240"
7117,"2605615.8610"
7118,"2605632.7540"
7119,"2605649.2380"
7120,"2605665.5850"
7121,"2605682.2890"
7122,"2605698.9010"
7123,"2605715.5140"
7124,"2605732.2110"
7125,"2605748.6930"
7126,"2605765.5130"
7127,"2605781.9470"
7128,"2605798.5280"
7129,"2605815.0450"
7130,"2605831.7250"
7131,"2605848.2500"
7132,"2605865.1030"
7133,"2605881.3320"
7134,"2605898.1200"
7135,"2605914.7210"
7136,"2605931.2480"
7137,"2605947.8260"
7138,"2605964.4940"
7139,"2605981.1550"
7140,"2605997.7050"
7141,"2606014.5450"
7142,"2606031.1980"
7143,"2606047.8160"
7144,"2606064.4650"
7145,"2606081.0390"
7146,"2606097.6410"
7147,"2606114.1060"
7148,"2606130.4090"
7149,"2606147.4220"
7150,"2606163.9490"
7151,"2606180.4890"
7152,"2606196.9770"
7153,"2606213.7000"
7154,"2606230.0460"
7155,"2606246.7240"
7156,"2606263.4720"
7157,"2606279.8430"
7158,"2606296.2440"
7159,"2606312.7870"
7160,"2606329.4650"
7161,"2606346.2050"
7162,"2606529.1120"
7163,"2606545.7030"
7164,"2606562.3290"
7165,"2606578.5840"
7166,"2606595.1530"
7167,"2606611.9380"
7168,"2606628.2390"
7169,"2606644.7180"
7170,"2606661.5380"
7171,"2606678.3450"
7172,"2606694.6060"
7173,"2606711.3270"
7174,"2606727.9720"
7175,"2606744.7350"
7176,"2606761.1630"
7177,"2606777.6440"
7178,"2606794.1270"
7179,"2607225.5650"
7180,"2607242.7070"
7181,"2607259.2070"
7182,"2607275.6530"
7183,"2607292.4970"
7184,"2607309.1050"
7185,"2607325.7040"
7186,"2607342.2080"
7187,"2607358.8720"
7188,"2607375.0090"
7189,"2607391.9970"
7190,"2607408.5780"
7191,"2607425.2440"
7192,"2607441.3650"
7193,"2607458.1680"
7194,"2607474.5670"
7195,"2607491.1420"
7196,"2607508.0070"
7197,"2607524.3650"
7198,"2607541.2630"
7199,"2607557.5480"
7200,"2607574.2570"
7201,"2607590.9190"
7202,"2607607.3720"
7203,"2607624.3820"
7204,"2607640.9540"
7205,"2607657.8500"
7206,"2607674.1460"
7207,"2607690.2410"
7208,"2607707.3360"
7209,"2607723.8750"
7210,"2607740.9340"
7211,"2607757.1730"
7212,"2607773.2270"
7213,"2607789.9210"
7214,"2607806.8610"
7215,"2607823.2820"
7216,"2607839.7850"
7217,"2607856.4100"
7218,"2607873.0880"
7219,"2607889.6430"
7220,"2607906.0900"
7221,"2607922.7830"
7222,"2607939.3890"
7223,"2607956.0540"
7224,"2607972.5160"
7225,"2607989.6090"
7226,"2608005.7450"
7227,"2608022.4170"
7228,"2608038.9350"
7229,"2608055.5110"
7230,"2608072.1120"
7231,"2608088.5740"
7232,"2608105.2290"
7233,"2608121.6780"
7234,"2608138.2910"
7235,"2608155.4870"
7236,"2608171.5620"
7237,"2608188.4960"
7238,"2608205.1700"
7239,"2608221.6930"
7240,"2608238.1020"
7241,"2608254.7340"
7242,"2608669.7150"
7243,"2608686.4190"
7244,"2608702.9810"
7245,"2608719.6310"
7246,"2608736.2250"
7247,"2608752.3890"
7248,"2608769.0190"
7249,"2608786.1300"
7250,"2608802.6680"
7251,"2608819.1500"
7252,"2608835.3260"
7253,"2608852.2120"
7254,"2608868.5790"
7255,"2608885.2170"
7256,"2608902.1630"
7257,"2608918.7310"
7258,"2608935.3330"
7259,"2608952.0240"
7260,"2608968.2950"
7261,"2608985.1900"
7262,"2609001.7390"
7263,"2609018.2530"
7264,"2609034.6220"
7265,"2609051.3370"
7266,"2609067.6720"
7267,"2609084.3790"
7268,"2609101.1210"
7269,"2609117.8210"
7270,"2609134.5300"
7271,"2609151.0000"
7272,"2609167.7550"
7273,"2609183.7980"
7274,"2609201.1080"
7275,"2609217.3650"
7276,"2609234.0070"
7277,"2609250.3850"
7278,"2609267.2470"
7279,"2609283.5650"
7280,"2609300.3730"
7281,"2609317.2680"
7282,"2609333.5240"
7283,"2609350.0080"
7284,"2609366.6170"
7285,"2609382.9430"
7286,"2609399.6040"
7287,"2609416.3140"
7288,"2609432.7760"
7289,"2609449.7870"
7290,"2609466.1700"
7291,"2609482.7870"
7292,"2609499.2020"
7293,"2609515.8910"
7294,"2609532.7330"
7295,"2609549.0500"
7296,"2609565.5600"
7297,"2609582.1510"
7298,"2609598.6980"
7299,"2609616.0850"
7300,"2609632.3950"
7301,"2609649.0620"
7302,"2609665.5650"
7303,"2609681.9330"
7304,"2609699.1060"
7305,"2609715.2450"
7306,"2609731.8450"
7307,"2609748.1460"
7308,"2609764.6790"
7309,"2609781.8200"
7310,"2609798.4220"
7311,"2609814.8970"
7312,"2609831.2100"
7313,"2609847.8820"
7314,"2609864.2560"
7315,"2609881.0790"
7316,"2609897.6410"
7317,"2609914.2600"
7318,"2609930.7240"
7319,"2609948.0130"
7320,"2609963.9920"
7321,"2609980.5880"
7322,"2609997.1650"
7323,"2610013.7740"
7324,"2610030.6370"
7325,"2610046.7920"
7326,"2610063.6500"
7327,"2610080.1940"
7328,"2610096.7550"
7329,"2610113.7910"
7330,"2610130.0510"
7331,"2610146.5940"
7332,"2610163.5100"
7333,"2610180.0520"
7334,"2610196.4040"
7335,"2610213.0560"
7336,"2610229.4520"
7337,"2610246.1750"
7338,"2610262.9830"
7339,"2610279.2130"
7340,"2610295.8760"
7341,"2610312.4140"
7342,"2610329.3720"
7343,"2610345.7910"
7344,"2610362.1850"
7345,"2610378.6910"
7346,"2610395.3270"
7347,"2610412.0530"
7348,"2610428.4690"
7349,"2610445.1820"
7350,"2610461.7150"
7351,"2610478.2430"
7352,"2610494.9100"
7353,"2610511.6840"
7354,"2610528.0440"
7355,"2610544.7600"
7356,"2610561.2890"
7357,"2610577.8360"
7358,"2610594.4960"
7359,"2610611.0850"
7360,"2610627.7510"
7361,"2610644.3120"
7362,"2610661.1930"
7363,"2610677.7480"
7364,"2610694.4690"
7365,"2610711.0090"
7366,"2610727.3080"
7367,"2610743.9550"
7368,"2610760.4800"
7369,"2610777.0030"
7370,"2610793.5700"
7371,"2610810.2250"
7372,"2610826.9140"
7373,"2610843.4480"
7374,"2610859.9680"
7375,"2610876.6570"
7376,"2610893.4770"
7377,"2610909.7400"
7378,"2610926.4250"
7379,"2610943.0060"
7380,"2610959.6460"
7381,"2610976.1620"
7382,"2610992.9310"
7383,"2611009.3190"
7384,"2611026.0400"
7385,"2611042.6610"
7386,"2611059.1630"
7387,"2611076.4510"
7388,"2611092.4890"
7389,"2611108.9830"
7390,"2611125.5990"
7391,"2611142.5230"
7392,"2611159.2080"
7393,"2611175.2930"
7394,"2611191.8900"
7395,"2611209.0450"
7396,"2611225.1320"
7397,"2611242.1310"
7398,"2611457.5440"
7399,"2611474.0760"
7400,"2611490.6260"
7401,"2611507.2750"
7402,"2611523.8700"
7403,"2611540.9230"
7404,"2611557.6010"
7405,"2611573.6910"
7406,"2611590.6780"
7407,"2611607.3850"
7408,"2611623.4480"
7409,"2611639.9410"
7410,"2611657.0160"
7411,"2611673.4440"
7412,"2611690.1420"
7413,"2611706.8290"
7414,"2611723.5650"
7415,"2611740.0110"
7416,"2611756.5570"
7417,"2611773.2400"
7418,"2611789.3120"
7419,"2611805.9700"
7420,"2611822.8440"
7421,"2611839.0630"
7422,"2611855.7540"
7423,"2611872.3730"
7424,"2611889.0350"
7425,"2611905.9070"
7426,"2611922.3100"
7427,"2611938.6820"
7428,"2611955.3160"
7429,"2611972.2410"
7430,"2611989.0060"
7431,"2612005.3520"
7432,"2612021.7410"
7433,"2612038.2290"
7434,"2612054.8440"
7435,"2612071.6500"
7436,"2612685.6190"
7437,"2612702.5610"
7438,"2612719.2260"
7439,"2612735.6320"
7440,"2612752.3030"
7441,"2612768.5660"
7442,"2612785.6250"
7443,"2612802.0970"
7444,"2612818.6850"
7445,"2612835.3410"
7446,"2612851.8730"
7447,"2612868.5440"
7448,"2612885.2330"
7449,"2612901.6960"
7450,"2612918.0210"
7451,"2612934.8230"
7452,"2612951.8180"
7453,"2612967.5560"
7454,"2612984.6650"
7455,"2613001.4330"
7456,"2613017.7330"
7457,"2613034.5020"
7458,"2613050.5750"
7459,"2613067.6470"
7460,"2613083.9410"
7461,"2613100.3300"
7462,"2613117.2500"
7463,"2613133.5980"
7464,"2613150.0950"
7465,"2613166.7530"
7466,"2613183.7450"
7467,"2613200.7270"
7468,"2613217.2610"
7469,"2613233.2790"
7470,"2613249.7360"
7471,"2613266.7470"
7472,"2613283.2740"
7473,"2613299.8580"
7474,"2613316.4970"
7475,"2613332.7640"
7476,"2613349.6910"
7477,"2613366.2400"
7478,"2613382.9090"
7479,"2613399.6000"
7480,"2613416.0790"
7481,"2613432.6110"
7482,"2613449.2700"
7483,"2613465.6120"
7484,"2613482.2810"
7485,"2613498.5890"
7486,"2613515.4050"
7487,"2613532.5670"
7488,"2613548.6130"
7489,"2613565.2370"
7490,"2613581.6210"
7491,"2613598.3750"
7492,"2613615.5670"
7493,"2613631.6080"
7494,"2613648.0110"
7495,"2613665.0130"
7496,"2613681.6210"
7497,"2613698.0150"
7498,"2613714.8230"
7499,"2613731.4330"
7500,"2613747.5840"
7501,"2613764.1730"
7502,"2613781.2770"
7503,"2613797.6970"
7504,"2613813.9800"
7505,"2613830.9530"
7506,"2613847.1370"
7507,"2613864.0970"
7508,"2613881.0190"
7509,"2613897.2830"
7510,"2613913.7530"
7511,"2613930.2640"
7512,"2613947.0990"
7513,"2613963.3060"
7514,"2613979.9880"
7515,"2613996.4950"
7516,"2614013.1560"
7517,"2614030.0770"
7518,"2614046.3320"
7519,"2614062.8330"
7520,"2614079.4640"
7521,"2614096.0360"
7522,"2614113.3270"
7523,"2614129.2330"
7524,"2614145.8120"
7525,"2614162.4220"
7526,"2614179.0440"
7527,"2614196.0870"
7528,"2614212.3810"
7529,"2614228.9450"
7530,"2614245.4720"
7531,"2614262.1260"
7532,"2614279.0390"
7533,"2614295.2310"
7534,"2614312.0170"
7535,"2614328.9980"
7536,"2614345.0830"
7537,"2614361.5970"
7538,"2614378.2380"
7539,"2614394.8470"
7540,"2614412.1840"
7541,"2614427.9200"
7542,"2614444.5670"
7543,"2614461.8590"
7544,"2614478.1600"
7545,"2614494.8520"
7546,"2614511.4930"
7547,"2614528.0040"
7548,"2614544.7640"
7549,"2614561.2760"
7550,"2614577.9240"
7551,"2614594.4370"
7552,"2614610.9710"
7553,"2614627.4900"
7554,"2614644.2060"
7555,"2614661.1950"
7556,"2614677.5100"
7557,"2614693.5450"
7558,"2614710.1630"
7559,"2614727.1500"
7560,"2614743.7170"
7561,"2614760.2590"
7562,"2614776.4480"
7563,"2614793.2800"
7564,"2614809.9350"
7565,"2614826.6600"
7566,"2614843.2920"
7567,"2614859.5120"
7568,"2614876.1030"
7569,"2614892.7720"
7570,"2614909.7690"
7571,"2614925.9420"
7572,"2614942.7900"
7573,"2614959.2780"
7574,"2614975.9180"
7575,"2614992.3650"
7576,"2615009.4210"
7577,"2615025.6470"
7578,"2615042.0840"
7579,"2615059.0200"
7580,"2615076.0010"
7581,"2615092.2680"
7582,"2615108.7940"
7583,"2615125.5210"
7584,"2615142.0060"
7585,"2615158.7640"
7586,"2615174.8610"
7587,"2615191.5370"
7588,"2615208.1470"
7589,"2615225.1340"
7590,"2615241.6670"
7591,"2615258.1900"
7592,"2615274.7520"
7593,"2615291.4320"
7594,"2615308.0050"
7595,"2615324.9650"
7596,"2615341.2580"
7597,"2615357.3380"
7598,"2615374.3980"
7599,"2615390.9130"
7600,"2615407.4030"
7601,"2615424.1090"
7602,"2615440.9750"
7603,"2615456.9820"
7604,"2615473.4310"
7605,"2615490.6420"
7606,"2615506.9740"
7607,"2615523.6230"
7608,"2615540.3020"
7609,"2615556.4810"
7610,"2615573.6200"
7611,"2615589.7540"
7612,"2615606.2440"
7613,"2615623.0050"
7614,"2615639.4790"
7615,"2615656.4790"
7616,"2615672.8050"
7617,"2615689.4160"
7618,"2615705.9960"
7619,"2615722.6290"
7620,"2615739.7720"
7621,"2615755.6070"
7622,"2615772.4160"
7623,"2615789.1170"
7624,"2615805.3430"
7625,"2615822.0240"
7626,"2615838.6380"
7627,"2615855.2520"
7628,"2615871.8790"
7629,"2615888.3790"
7630,"2615905.1160"
7631,"2615921.6530"
7632,"2615938.2610"
7633,"2615954.7800"
7634,"2615971.3280"
7635,"2615988.0160"
7636,"2616004.6170"
7637,"2616021.1130"
7638,"2616037.8130"
7639,"2616054.4060"
7640,"2616071.0040"
7641,"2616087.6160"
